"time","m.friendly_name_str","m.value","state.state"
"2023-07-17T11:41:54.053+01:00","MQTT iPhoneJD BedroomJK Raw","7.2",
"2023-07-17T11:41:54.130+01:00","MQTT iPhoneJD LivingRoom Raw","4.54",
"2023-07-17T11:41:55.987+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T11:41:58.760+01:00","MQTT iPhoneJD LivingRoom Raw","5.53",
"2023-07-17T11:41:59.126+01:00","MQTT iPhoneJD BedroomJK Raw","8.21",
"2023-07-17T11:42:00.981+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T11:42:04.043+01:00","MQTT iPhoneJD LivingRoom Raw","3.98",
"2023-07-17T11:42:04.240+01:00","MQTT iPhoneJD BedroomJK Raw","7.69",
"2023-07-17T11:42:05.990+01:00","MQTT iPhoneJD Office Raw","5.53",
"2023-07-17T11:42:08.777+01:00","MQTT iPhoneJD LivingRoom Raw","3.49",
"2023-07-17T11:42:11.006+01:00","MQTT iPhoneJD Office Raw","5.91",
"2023-07-17T11:42:17.869+01:00","MQTT iPhoneJD BedroomJK Raw","5.91",
"2023-07-17T11:42:18.788+01:00","MQTT iPhoneJD LivingRoom Raw","5.91",
"2023-07-17T11:42:21.030+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T11:42:21.463+01:00","MQTT iPhoneJD LivingRoom Raw","7.2",
"2023-07-17T11:42:26.052+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T11:42:26.471+01:00","MQTT iPhoneJD LivingRoom Raw","4.25",
"2023-07-17T11:42:26.682+01:00","MQTT iPhoneJD BedroomJK Raw","7.69",
"2023-07-17T11:42:30.981+01:00","MQTT iPhoneJD Office Raw","5.91",
"2023-07-17T11:42:31.421+01:00","MQTT iPhoneJD LivingRoom Raw","6.31",
"2023-07-17T11:42:31.725+01:00","MQTT iPhoneJD BedroomJK Raw","5.91",
"2023-07-17T11:42:35.992+01:00","MQTT iPhoneJD Office Raw","5.53",
"2023-07-17T11:42:36.420+01:00","MQTT iPhoneJD LivingRoom Raw","8.77",
"2023-07-17T11:42:41.010+01:00","MQTT iPhoneJD Office Raw","8.77",
"2023-07-17T11:42:41.425+01:00","MQTT iPhoneJD LivingRoom Raw","5.53",
"2023-07-17T11:42:42.451+01:00","MQTT iPhoneJD BedroomJK Raw","7.69",
"2023-07-17T11:42:46.029+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T11:42:46.442+01:00","MQTT iPhoneJD LivingRoom Raw","5.91",
"2023-07-17T11:42:50.983+01:00","MQTT iPhoneJD Office Raw","10",
"2023-07-17T11:42:51.466+01:00","MQTT iPhoneJD LivingRoom Raw","5.18",
"2023-07-17T11:42:54.014+01:00","MQTT iPhoneJD Office Raw","8.77",
"2023-07-17T11:42:56.472+01:00","MQTT iPhoneJD LivingRoom Raw","4.85",
"2023-07-17T11:42:59.040+01:00","MQTT iPhoneJD Office Raw","5.53",
"2023-07-17T11:42:59.265+01:00","MQTT iPhoneJD LivingRoom Raw","5.18",
"2023-07-17T11:43:01.739+01:00","MQTT iPhoneJD BedroomJK Raw","6.74",
"2023-07-17T11:43:03.978+01:00","MQTT iPhoneJD Office Raw","8.77",
"2023-07-17T11:43:04.264+01:00","MQTT iPhoneJD LivingRoom Raw","5.53",
"2023-07-17T11:43:08.974+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T11:43:09.274+01:00","MQTT iPhoneJD LivingRoom Raw","7.2",
"2023-07-17T11:43:11.663+01:00","MQTT iPhoneJD BedroomJK Raw","8.21",
"2023-07-17T11:43:14.289+01:00","MQTT iPhoneJD LivingRoom Raw","7.69",
"2023-07-17T11:43:18.420+01:00","MQTT iPhoneJD BedroomJK Raw","8.77",
"2023-07-17T11:43:21.777+01:00","MQTT iPhoneJD LivingRoom Raw","7.2",
"2023-07-17T11:43:26.712+01:00","MQTT iPhoneJD LivingRoom Raw","6.31",
"2023-07-17T11:43:28.976+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T11:43:32.037+01:00","MQTT iPhoneJD LivingRoom Raw","5.91",
"2023-07-17T11:43:36.311+01:00","MQTT iPhoneJD BedroomJK Raw","9.36",
"2023-07-17T11:43:36.811+01:00","MQTT iPhoneJD LivingRoom Raw","6.31",
"2023-07-17T11:43:39.116+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T11:43:41.867+01:00","MQTT iPhoneJD LivingRoom Raw","7.69",
"2023-07-17T11:43:46.362+01:00","MQTT iPhoneJD BedroomJK Raw","10",
"2023-07-17T11:43:48.115+01:00","MQTT iPhoneJD BedroomJK Raw","8.21",
"2023-07-17T11:43:48.944+01:00","MQTT iPhoneJD LivingRoom Raw","3.73",
"2023-07-17T11:43:49.003+01:00","MQTT iPhoneJD Office Raw","5.18",
"2023-07-17T11:43:53.121+01:00","MQTT iPhoneJD BedroomJK Raw","8.77",
"2023-07-17T11:43:53.944+01:00","MQTT iPhoneJD LivingRoom Raw","4.54",
"2023-07-17T11:43:54.023+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T11:44:03.135+01:00","MQTT iPhoneJD BedroomJK Raw","7.2",
"2023-07-17T11:44:03.957+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T11:44:03.992+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T11:44:08.162+01:00","MQTT iPhoneJD BedroomJK Raw","7.69",
"2023-07-17T11:44:08.971+01:00","MQTT iPhoneJD LivingRoom Raw","5.91",
"2023-07-17T11:44:11.332+01:00","MQTT iPhoneJD BedroomJK Raw","5.91",
"2023-07-17T11:44:13.989+01:00","MQTT iPhoneJD LivingRoom Raw","3.06",
"2023-07-17T11:44:13.993+01:00","MQTT iPhoneJD Office Raw","4.85",
"2023-07-17T11:44:16.287+01:00","MQTT iPhoneJD BedroomJK Raw","6.31",
"2023-07-17T11:44:18.996+01:00","MQTT iPhoneJD LivingRoom Raw","3.98",
"2023-07-17T11:44:19.000+01:00","MQTT iPhoneJD Office Raw","5.91",
"2023-07-17T11:44:21.295+01:00","MQTT iPhoneJD BedroomJK Raw","4.85",
"2023-07-17T11:44:23.953+01:00","MQTT iPhoneJD LivingRoom Raw","5.18",
"2023-07-17T11:44:24.028+01:00","MQTT iPhoneJD Office Raw","5.53",
"2023-07-17T11:44:26.288+01:00","MQTT iPhoneJD BedroomJK Raw","8.21",
"2023-07-17T11:44:28.945+01:00","MQTT iPhoneJD LivingRoom Raw","4.25",
"2023-07-17T11:44:28.980+01:00","MQTT iPhoneJD Office Raw","4.85",
"2023-07-17T11:44:31.299+01:00","MQTT iPhoneJD BedroomJK Raw","6.31",
"2023-07-17T11:44:33.988+01:00","MQTT iPhoneJD LivingRoom Raw","4.85",
"2023-07-17T11:44:34.059+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T11:44:36.318+01:00","MQTT iPhoneJD BedroomJK Raw","5.53",
"2023-07-17T11:44:38.976+01:00","MQTT iPhoneJD LivingRoom Raw","3.73",
"2023-07-17T11:44:38.982+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T11:44:41.335+01:00","MQTT iPhoneJD BedroomJK Raw","9.36",
"2023-07-17T11:44:43.999+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T11:44:44.002+01:00","MQTT iPhoneJD LivingRoom Raw","5.18",
"2023-07-17T11:44:46.287+01:00","MQTT iPhoneJD BedroomJK Raw","7.69",
"2023-07-17T11:44:48.945+01:00","MQTT iPhoneJD LivingRoom Raw","4.85",
"2023-07-17T11:44:51.290+01:00","MQTT iPhoneJD BedroomJK Raw","5.91",
"2023-07-17T11:44:53.950+01:00","MQTT iPhoneJD LivingRoom Raw","5.18",
"2023-07-17T11:44:56.291+01:00","MQTT iPhoneJD BedroomJK Raw","6.74",
"2023-07-17T11:44:59.035+01:00","MQTT iPhoneJD LivingRoom Raw","4.25",
"2023-07-17T11:44:59.081+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T11:45:01.304+01:00","MQTT iPhoneJD BedroomJK Raw","5.53",
"2023-07-17T11:45:03.955+01:00","MQTT iPhoneJD LivingRoom Raw","3.49",
"2023-07-17T11:45:03.982+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T11:45:06.321+01:00","MQTT iPhoneJD BedroomJK Raw","7.69",
"2023-07-17T11:45:08.985+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T11:45:08.991+01:00","MQTT iPhoneJD Office Raw","4.85",
"2023-07-17T11:45:11.338+01:00","MQTT iPhoneJD BedroomJK Raw","7.2",
"2023-07-17T11:45:12.359+01:00","MQTT iPhoneJD Office Raw","3.49",
"2023-07-17T11:45:13.997+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T11:45:16.354+01:00","MQTT iPhoneJD BedroomJK Raw","3.98",
"2023-07-17T11:45:16.804+01:00","MQTT iPhoneJD Office Raw","5.53",
"2023-07-17T11:45:18.946+01:00","MQTT iPhoneJD LivingRoom Raw","3.98",
"2023-07-17T11:45:19.224+01:00","MQTT iPhoneJD BedroomJK Raw","1.93",
"2023-07-17T11:45:21.930+01:00","MQTT iPhoneJD BedroomJK Raw","0.82",
"2023-07-17T11:45:23.947+01:00","MQTT iPhoneJD LivingRoom Raw","4.85",
"2023-07-17T11:45:25.273+01:00","MQTT iPhoneJD BedroomJK Raw","1.58",
"2023-07-17T11:45:28.962+01:00","MQTT iPhoneJD LivingRoom Raw","3.73",
"2023-07-17T11:45:29.378+01:00","MQTT iPhoneJD BedroomJK Raw","1.14",
"2023-07-17T11:45:31.752+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T11:45:32.448+01:00","MQTT iPhoneJD BedroomJK Raw","0.27",
"2023-07-17T11:45:36.255+01:00","MQTT iPhoneJD BedroomJK Raw","0.33",
"2023-07-17T11:45:36.763+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T11:45:38.985+01:00","MQTT iPhoneJD LivingRoom Raw","5.53",
"2023-07-17T11:45:40.747+01:00","MQTT iPhoneJD BedroomJK Raw","0.24",
"2023-07-17T11:45:41.888+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T11:45:43.989+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T11:45:46.157+01:00","MQTT iPhoneJD BedroomJK Raw","0.35",
"2023-07-17T11:45:46.767+01:00","MQTT iPhoneJD Office Raw","4.54",
"2023-07-17T11:45:50.754+01:00","MQTT iPhoneJD BedroomJK Raw","1.39",
"2023-07-17T11:45:51.795+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T11:45:54.873+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T11:45:56.805+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T11:45:59.555+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T11:46:01.312+01:00","MQTT iPhoneJD BedroomJK Raw","1.22",
"2023-07-17T11:46:01.755+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T11:46:03.967+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T11:46:06.762+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T11:46:10.752+01:00","MQTT iPhoneJD BedroomJK Raw","1.39",
"2023-07-17T11:46:11.772+01:00","MQTT iPhoneJD Office Raw","4.85",
"2023-07-17T11:46:15.774+01:00","MQTT iPhoneJD BedroomJK Raw","1.14",
"2023-07-17T11:46:16.807+01:00","MQTT iPhoneJD Office Raw","5.53",
"2023-07-17T11:46:18.948+01:00","MQTT iPhoneJD LivingRoom Raw","3.06",
"2023-07-17T11:46:20.872+01:00","MQTT iPhoneJD BedroomJK Raw","1.22",
"2023-07-17T11:46:21.795+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T11:46:23.945+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T11:46:25.703+01:00","MQTT iPhoneJD BedroomJK Raw","1.14",
"2023-07-17T11:46:26.815+01:00","MQTT iPhoneJD Office Raw","5.91",
"2023-07-17T11:46:29.690+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T11:46:30.925+01:00","MQTT iPhoneJD BedroomJK Raw","1.22",
"2023-07-17T11:46:31.752+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T11:46:33.976+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T11:46:35.727+01:00","MQTT iPhoneJD BedroomJK Raw","1.93",
"2023-07-17T11:46:36.760+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-17T11:46:38.997+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T11:46:40.744+01:00","MQTT iPhoneJD BedroomJK Raw","1.39",
"2023-07-17T11:46:41.954+01:00","MQTT iPhoneJD Office Raw","5.53",
"2023-07-17T11:46:46.471+01:00","MQTT iPhoneJD BedroomJK Raw","1.93",
"2023-07-17T11:46:50.903+01:00","MQTT iPhoneJD BedroomJK Raw","2.2",
"2023-07-17T11:46:51.784+01:00","MQTT iPhoneJD Office Raw","5.18",
"2023-07-17T11:46:56.505+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-17T11:46:56.806+01:00","MQTT iPhoneJD Office Raw","4.85",
"2023-07-17T11:47:00.723+01:00","MQTT iPhoneJD BedroomJK Raw","1.48",
"2023-07-17T11:47:01.767+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-17T11:47:03.970+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T11:47:06.768+01:00","MQTT iPhoneJD Office Raw","5.18",
"2023-07-17T11:47:08.997+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T11:47:10.767+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-17T11:47:11.780+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-17T11:47:13.948+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T11:47:15.761+01:00","MQTT iPhoneJD BedroomJK Raw","2.87",
"2023-07-17T11:47:16.800+01:00","MQTT iPhoneJD Office Raw","4.54",
"2023-07-17T11:47:18.945+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T11:47:21.211+01:00","MQTT iPhoneJD BedroomJK Raw","1.3",
"2023-07-17T11:47:23.031+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-17T11:47:23.955+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T11:47:26.806+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-17T11:47:28.960+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T11:47:30.913+01:00","MQTT iPhoneJD BedroomJK Raw","1.39",
"2023-07-17T11:47:31.767+01:00","MQTT iPhoneJD Office Raw","4.85",
"2023-07-17T11:47:33.978+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T11:47:35.736+01:00","MQTT iPhoneJD BedroomJK Raw","1.81",
"2023-07-17T11:47:36.774+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-17T11:47:39.034+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T11:47:39.606+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T11:47:39.752+01:00","MQTT iPhoneJD Office Raw","4.85",
"2023-07-17T11:47:39.820+01:00","MQTT iPhoneJD BedroomJK Raw","1.69",
"2023-07-17T11:47:40.752+01:00","MQTT iPhoneJD BedroomJK Raw","1.58",
"2023-07-17T11:47:44.630+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T11:47:49.764+01:00","MQTT iPhoneJD Office Raw","4.54",
"2023-07-17T11:47:49.850+01:00","MQTT iPhoneJD BedroomJK Raw","2.2",
"2023-07-17T11:47:54.595+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T11:47:54.784+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-17T11:47:54.787+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-17T11:48:00.011+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T11:48:00.085+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-17T11:48:00.927+01:00","MQTT iPhoneJD BedroomJK Raw","1.58",
"2023-07-17T11:48:04.805+01:00","MQTT iPhoneJD BedroomJK Raw","1.81",
"2023-07-17T11:48:09.616+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T11:48:09.754+01:00","MQTT iPhoneJD Office Raw","5.18",
"2023-07-17T11:48:09.826+01:00","MQTT iPhoneJD BedroomJK Raw","1.39",
"2023-07-17T11:48:14.632+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T11:48:14.778+01:00","MQTT iPhoneJD BedroomJK Raw","1.07",
"2023-07-17T11:48:19.639+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T11:48:19.784+01:00","MQTT iPhoneJD Office Raw","5.53",
"2023-07-17T11:48:19.786+01:00","MQTT iPhoneJD BedroomJK Raw","1.3",
"2023-07-17T11:48:24.764+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T11:48:24.778+01:00","MQTT iPhoneJD BedroomJK Raw","1.07",
"2023-07-17T11:48:29.713+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T11:48:29.816+01:00","MQTT iPhoneJD BedroomJK Raw","1.3",
"2023-07-17T11:48:29.831+01:00","MQTT iPhoneJD Office Raw","5.18",
"2023-07-17T11:48:34.606+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T11:48:34.743+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T11:48:34.849+01:00","MQTT iPhoneJD BedroomJK Raw","1.07",
"2023-07-17T11:48:39.612+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T11:48:39.850+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T11:48:44.644+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T11:48:44.762+01:00","MQTT iPhoneJD Office Raw","5.53",
"2023-07-17T11:48:44.778+01:00","MQTT iPhoneJD BedroomJK Raw","1.39",
"2023-07-17T11:48:49.641+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T11:48:49.763+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T11:48:49.778+01:00","MQTT iPhoneJD BedroomJK Raw","1.22",
"2023-07-17T11:48:54.596+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T11:48:54.768+01:00","MQTT iPhoneJD Office Raw","5.18",
"2023-07-17T11:48:54.781+01:00","MQTT iPhoneJD BedroomJK Raw","1",
"2023-07-17T11:48:59.882+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T11:49:00.012+01:00","MQTT iPhoneJD BedroomJK Raw","1.3",
"2023-07-17T11:49:01.462+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T11:49:04.599+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T11:49:04.737+01:00","MQTT iPhoneJD Office Raw","4.85",
"2023-07-17T11:49:04.814+01:00","MQTT iPhoneJD BedroomJK Raw","1.14",
"2023-07-17T11:49:09.622+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T11:49:09.740+01:00","MQTT iPhoneJD Office Raw","4.54",
"2023-07-17T11:49:09.843+01:00","MQTT iPhoneJD BedroomJK Raw","1.3",
"2023-07-17T11:49:14.642+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T11:49:14.751+01:00","MQTT iPhoneJD Office Raw","5.18",
"2023-07-17T11:49:14.780+01:00","MQTT iPhoneJD BedroomJK Raw","1.39",
"2023-07-17T11:49:19.754+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T11:49:19.861+01:00","MQTT iPhoneJD BedroomJK Raw","1.81",
"2023-07-17T11:49:24.610+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T11:49:24.772+01:00","MQTT iPhoneJD Office Raw","5.53",
"2023-07-17T11:49:24.793+01:00","MQTT iPhoneJD BedroomJK Raw","1.48",
"2023-07-17T11:49:30.107+01:00","MQTT iPhoneJD LivingRoom Raw","3.27",
"2023-07-17T11:49:30.109+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-17T11:49:30.418+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T11:49:34.093+01:00","MQTT iPhoneJD Office Raw","3.49",
"2023-07-17T11:49:34.607+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T11:49:34.818+01:00","MQTT iPhoneJD BedroomJK Raw","1",
"2023-07-17T11:49:39.114+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-17T11:49:39.631+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T11:49:39.829+01:00","MQTT iPhoneJD BedroomJK Raw","0.63",
"2023-07-17T11:49:44.121+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-17T11:49:44.643+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T11:49:44.778+01:00","MQTT iPhoneJD BedroomJK Raw","0.67",
"2023-07-17T11:49:49.082+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-17T11:49:49.598+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T11:49:49.782+01:00","MQTT iPhoneJD BedroomJK Raw","1.3",
"2023-07-17T11:49:54.081+01:00","MQTT iPhoneJD Office Raw","4.54",
"2023-07-17T11:49:54.600+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T11:49:54.799+01:00","MQTT iPhoneJD BedroomJK Raw","0.59",
"2023-07-17T11:49:59.081+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-17T11:50:00.211+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T11:50:00.233+01:00","MQTT iPhoneJD BedroomJK Raw","0.94",
"2023-07-17T11:50:04.106+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-17T11:50:04.832+01:00","MQTT iPhoneJD BedroomJK Raw","0.82",
"2023-07-17T11:50:09.207+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-17T11:50:09.647+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T11:50:09.780+01:00","MQTT iPhoneJD BedroomJK Raw","0.88",
"2023-07-17T11:50:14.141+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-17T11:50:14.645+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T11:50:14.776+01:00","MQTT iPhoneJD BedroomJK Raw","0.59",
"2023-07-17T11:50:19.089+01:00","MQTT iPhoneJD Office Raw","5.18",
"2023-07-17T11:50:19.597+01:00","MQTT iPhoneJD LivingRoom Raw","3.73",
"2023-07-17T11:50:19.782+01:00","MQTT iPhoneJD BedroomJK Raw","1.93",
"2023-07-17T11:50:24.096+01:00","MQTT iPhoneJD Office Raw","5.53",
"2023-07-17T11:50:24.601+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T11:50:24.804+01:00","MQTT iPhoneJD BedroomJK Raw","1.69",
"2023-07-17T11:50:29.095+01:00","MQTT iPhoneJD Office Raw","4.54",
"2023-07-17T11:50:30.015+01:00","MQTT iPhoneJD BedroomJK Raw","1.93",
"2023-07-17T11:50:30.042+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T11:50:34.103+01:00","MQTT iPhoneJD Office Raw","4.85",
"2023-07-17T11:50:34.614+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T11:50:34.826+01:00","MQTT iPhoneJD BedroomJK Raw","1.39",
"2023-07-17T11:50:39.123+01:00","MQTT iPhoneJD Office Raw","4.54",
"2023-07-17T11:50:39.780+01:00","MQTT iPhoneJD BedroomJK Raw","1.48",
"2023-07-17T11:50:44.648+01:00","MQTT iPhoneJD LivingRoom Raw","3.73",
"2023-07-17T11:50:44.781+01:00","MQTT iPhoneJD BedroomJK Raw","1.81",
"2023-07-17T11:50:49.077+01:00","MQTT iPhoneJD Office Raw","5.18",
"2023-07-17T11:50:49.598+01:00","MQTT iPhoneJD LivingRoom Raw","3.98",
"2023-07-17T11:50:49.780+01:00","MQTT iPhoneJD BedroomJK Raw","2.35",
"2023-07-17T11:50:54.076+01:00","MQTT iPhoneJD Office Raw","4.54",
"2023-07-17T11:50:54.600+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T11:50:54.816+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-17T11:51:00.458+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-17T11:51:00.830+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T11:51:04.107+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-17T11:51:04.616+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T11:51:04.830+01:00","MQTT iPhoneJD BedroomJK Raw","1.39",
"2023-07-17T11:51:09.135+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-17T11:51:09.638+01:00","MQTT iPhoneJD LivingRoom Raw","5.53",
"2023-07-17T11:51:09.859+01:00","MQTT iPhoneJD BedroomJK Raw","1.58",
"2023-07-17T11:51:14.080+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-17T11:51:14.643+01:00","MQTT iPhoneJD LivingRoom Raw","3.49",
"2023-07-17T11:51:14.782+01:00","MQTT iPhoneJD BedroomJK Raw","1.81",
"2023-07-17T11:51:19.148+01:00","MQTT iPhoneJD Office Raw","4.54",
"2023-07-17T11:51:19.672+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T11:51:22.774+01:00","MQTT iPhoneJD BedroomJK Raw","1.48",
"2023-07-17T11:51:24.598+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T11:51:24.809+01:00","MQTT iPhoneJD BedroomJK Raw","1.81",
"2023-07-17T11:51:29.825+01:00","MQTT iPhoneJD Office Raw","4.85",
"2023-07-17T11:51:30.825+01:00","MQTT iPhoneJD BedroomJK Raw","1.69",
"2023-07-17T11:51:34.620+01:00","MQTT iPhoneJD LivingRoom Raw","3.49",
"2023-07-17T11:51:34.831+01:00","MQTT iPhoneJD BedroomJK Raw","1.58",
"2023-07-17T11:51:39.128+01:00","MQTT iPhoneJD Office Raw","5.53",
"2023-07-17T11:51:39.640+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T11:51:39.865+01:00","MQTT iPhoneJD BedroomJK Raw","2.2",
"2023-07-17T11:51:44.598+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T11:51:44.864+01:00","MQTT iPhoneJD BedroomJK Raw","1.48",
"2023-07-17T11:51:49.206+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-17T11:51:49.598+01:00","MQTT iPhoneJD LivingRoom Raw","3.27",
"2023-07-17T11:51:49.800+01:00","MQTT iPhoneJD BedroomJK Raw","1.81",
"2023-07-17T11:51:54.082+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-17T11:51:54.605+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
